log_r,h,rssi_dbm,phase_rad,log_f
0.5567884002,-0.4405257117,0.0514469308,-1.2368733532,-0.4258318443
0.5572211393,-0.4597210245,0.8828863982,-0.1387189599,-1.4263185388
0.5575374885,-0.4880082017,1.0491742916,0.0769899388,-0.7108979256
0.5571441333,-0.4952225438,-0.2811288562,-0.4720872579,0.8492623823
0.5571441333,-0.4952225438,-0.2811288562,-0.4132575582,0.8492623823
0.5567884002,-0.5093114199,0.3840227177,0.3515285371,-1.4980782942
0.5567884002,-0.5055286883,1.0491742916,0.6260671354,-0.7822625282
0.5567884002,-0.5023969061,0.0514469308,0.9202156336,0.6376159853
0.5567884002,-0.4922127735,0.8828863982,1.4104631307,-0.9251097347
0.5567884002,-0.4922127735,0.8828863982,1.5085126301,-0.9251097347
0.5567884002,-0.4922127735,-0.4474167497,-1.2957030529,-0.1413914229
0.5567884002,-0.4848509289,0.0514469308,0.4691879364,0.7082031956
0.5567884002,-0.4684684398,-0.1148409627,1.5673423297,0.0005950224
0.5567884002,-0.4620293041,0.7165985047,-1.4525822519,-1.1396761992
0.5567884002,-0.4620293041,-0.2811288562,-1.5702416512,-0.0703787554
0.5567884002,-0.4634350398,-0.1148409627,0.0769899388,0.7787519807
0.5567884002,-0.4646786129,0.0514469308,0.037770139,0.7787519807
0.5567884002,-0.467703176,0.5503106112,-1.6290713508,-1.0681145657
0.5567884002,-0.467703176,0.8828863982,-1.3545327525,-1.2112773695
0.5567884002,-0.467703176,-0.6137046431,-1.2368733532,-0.2835335978
0.5567884002,-0.4666076641,-0.6137046431,-0.9035050552,-0.2835335978
0.5567884002,-0.4666076641,-0.9462804301,1.685001729,0.4963261212
0.5567884002,-0.4639206699,-0.2811288562,1.4104631307,0.071529953
0.5567884002,-0.4653224126,-0.2811288562,-0.9623347549,-0.3546631907
0.5567884002,-0.4669322764,-0.2811288562,-1.4133624521,-0.3546631907
0.5567884002,-0.4666783201,0.8828863982,-1.0211644545,-1.2829181203
0.5567884002,-0.4662698639,-0.2811288562,1.4104631307,0.5669903078
0.5567884002,-0.4647044412,-0.2811288562,1.1359245323,0.5669903078
0.5567884002,-0.4647044412,0.3840227177,-1.1388238538,-0.4970396016
0.5567884002,-0.4647044412,0.8828863982,-0.5701367573,-1.3545984955
0.5567884002,-0.4653269364,-0.6137046431,-0.9035050552,-0.2124430228
0.5567884002,-0.4658120357,0.8828863982,-1.7271208502,-0.9965924254
0.5573419036,-0.46823804,-0.6137046431,-0.8446753556,0.9197344422
0.5570990983,-0.508737991,1.0491742916,1.0770948327,-0.8536664501
0.5570855028,-0.5750458523,0.8828863982,-0.8446753556,-0.5682865055
0.557345452,-0.61368872,-1.278856217,-1.1388238538,0.990168202
0.5575374885,-0.6357675601,1.0491742916,-0.4720872579,-0.6395725991
0.5575374885,-0.7357656229,0.2177348243,-1.5702416512,-0.4258318443
0.5575374885,-0.743763011,0.8828863982,-0.2955981589,-1.4263185388
0.5575374885,-0.743763011,1.2154621851,-0.1387189599,-0.7108979256
0.5575374885,-0.765902819,-0.4474167497,-0.6289664569,0.8492623823
0.5575374885,-0.8177815243,0.3840227177,0.1358196384,-1.4980782942
0.5575374885,-0.8490360453,1.2154621851,0.3515285371,-0.7822625282
0.5575374885,-0.8713643494,1.0491742916,0.2534790377,-0.7822625282
0.5575374885,-0.8713643494,-0.1148409627,0.861385934,0.6376159853
0.5575374885,-0.8713643494,0.8828863982,1.0770948327,-0.9251097347
0.5575374885,-0.9211359061,0.8828863982,1.0182651331,-0.9251097347
0.5575374885,-0.9211359061,-0.1148409627,0.4103582368,0.7082031956
0.5575374885,-0.9834067029,0.8828863982,1.7438314286,-1.1396761992
0.5575374885,-0.9846055108,0.8828863982,1.685001729,-1.1396761992
0.5575374885,-0.9762553978,-0.2811288562,-0.4132575582,0.7787519807
0.5575374885,-0.9613421428,0.8828863982,1.351633431,-1.0681145657
0.5575374885,-0.9613421428,0.8828863982,1.5673423297,-1.0681145657
0.5575374885,-0.9533376926,0.8828863982,-1.6290713508,-1.2112773695
0.5575374885,-0.943806166,0.0514469308,1.5085126301,-0.3546631907
0.5575374885,-0.943806166,0.8828863982,-1.2957030529,-1.2829181203
0.5575374885,-0.943806166,0.8828863982,-1.2957030529,-1.2829181203
0.5575374885,-0.943806166,0.8828863982,-1.7271208502,-0.4970396016
0.5575374885,-0.943806166,0.8828863982,-0.8054555558,-1.3545984955
0.5575374885,-0.943806166,0.8828863982,1.2339740317,-0.9965924254
0.5575374885,-0.9419291878,-0.7799925366,-1.1780436536,0.9197344422
0.5575374885,-0.9419148002,1.0491742916,0.6848968351,-0.8536664501
0.5575374885,-0.943806166,0.8828863982,-1.2368733532,-0.5682865055
0.5575374885,-0.9419148002,1.0491742916,-0.6289664569,-0.6395725991
0.5575374885,-0.9607332598,0.3840227177,1.4104631307,-0.4258318443
0.5575374885,-0.9781351183,0.7165985047,-0.4132575582,-1.4263185388
0.5575374885,-1.0118919529,1.2154621851,-0.2563783592,-0.7108979256
0.5578818742,-1.025583652,-0.4474167497,-0.7466258562,0.8492623823
0.5580267579,-1.0962287057,0.3840227177,-0.2955981589,-1.4980782942
0.5577290927,-1.1321422684,1.0491742916,0.1358196384,-0.7822625282
0.5575374885,-1.1904178097,0.8828863982,0.861385934,-0.9251097347
0.5582860382,-1.2521783619,0.5503106112,1.4104631307,-1.1396761992
0.5582860382,-1.2867915587,0.3840227177,1.4104631307,-1.1396761992
0.5580352373,-1.3847264887,0.2177348243,1.351633431,-1.0681145657
0.5582860382,-1.4259595214,0.3840227177,1.5085126301,-1.2112773695
0.5582860382,-1.4259595214,-0.2811288562,0.528017636,-0.2835335978
0.5582860382,-1.4467814279,-0.2811288562,0.528017636,-0.2835335978
0.5582860382,-1.4305796266,0.0514469308,1.0182651331,-0.3546631907
0.5582860382,-1.4143763866,0.3840227177,-1.6879010505,-1.2829181203
0.5582860382,-1.4076405266,0.8828863982,1.5085126301,-0.4970396016
0.5582860382,-1.4066706946,0.3840227177,-1.4525822519,-1.3545984955
0.5582860382,-1.4085618349,0.3840227177,-1.2368733532,-1.3545984955
0.5582860382,-1.4094412467,0.5503106112,1.194754232,-0.9965924254
0.5582860382,-1.4123443411,0.8828863982,0.4103582368,-0.8536664501
0.5582860382,-1.4123443411,0.8828863982,-1.5114119515,-0.5682865055
0.5582860382,-1.4104532007,1.0491742916,-1.0211644545,-0.6395725991
0.5582860382,-1.4104532007,1.0491742916,-0.8446753556,-0.6395725991
0.5582860382,-1.4118641421,0.3840227177,1.351633431,-0.4258318443
0.5582860382,-1.4123443411,0.3840227177,1.2339740317,-0.4258318443
0.5582860382,-1.4123443411,0.2177348243,-0.8446753556,-1.4263185388
0.5582860382,-1.4109358483,1.0491742916,-0.4132575582,-0.7108979256
0.5582860382,-1.4104532007,0.0514469308,-0.9035050552,-1.4980782942
0.5582860382,-1.4104532007,0.8828863982,0.037770139,-0.7822625282
0.5582860382,-1.4163818307,0.8828863982,0.6848968351,-0.9251097347
0.5582860382,-1.5371688473,0.0514469308,1.4104631307,-1.1396761992
0.5582860382,-1.6708029007,0.0514469308,1.1359245323,-1.0681145657
0.5582860382,-1.7120215883,-0.1148409627,1.5673423297,-1.2112773695
0.5582860382,-1.7120215883,-0.2811288562,0.3123087373,-0.2835335978
0.5582860382,-1.7455455937,-0.4474167497,0.3515285371,-0.2835335978
0.5582860382,-1.8198336263,-0.1148409627,0.528017636,-0.3546631907
0.5582860382,-1.8945887402,-0.4474167497,1.4104631307,-1.2829181203
0.5586405371,-1.9191700857,0.3840227177,1.194754232,-0.4970396016
0.5582860382,-1.9169584847,-0.2811288562,0.6260671354,-0.9965924254
0.5582860382,-1.9009742756,0.3840227177,0.1946493381,-0.8536664501
0.5582860382,-1.8833964364,0.3840227177,0.1358196384,-0.8536664501
0.5582860382,-1.8833964364,0.7165985047,1.4692928303,-0.5682865055
0.5582860382,-1.8775986834,0.7165985047,1.6261720293,-0.5682865055
0.5588440818,-1.8753359128,0.7165985047,-1.4133624521,-0.6395725991
0.5590344064,-1.8771006453,0.0514469308,0.8025562344,-0.4258318443
0.5590344064,-1.8771006453,0.7165985047,-0.8054555558,-0.7108979256
0.5590344064,-1.878992011,0.5503106112,-0.3544278586,-0.7822625282
0.5590344064,-1.8771006453,0.0514469308,0.4103582368,-0.9251097347
0.5590344064,-1.8771006453,0.0514469308,0.6848968351,-0.9251097347
0.5582860382,-1.9229144442,-0.4474167497,0.1946493381,-0.2835335978
0.5590344064,-2.0707795462,-0.2811288562,0.4103582368,-0.3546631907
0.5582860382,-2.1258579219,-0.2811288562,0.4103582368,-0.3546631907
0.5536575257,-2.2025374934,0.0514469308,1.0770948327,-0.4970396016
0.5536575257,-2.3445371947,-0.2811288562,-1.7271208502,-0.5682865055
0.5536575257,-2.3751336117,-0.2811288562,-1.4525822519,-0.6395725991
0.5536575257,-2.3623334653,-0.6137046431,0.528017636,-0.4258318443
0.5536575257,-2.3462718044,-0.2811288562,-0.8054555558,-0.7108979256
0.5536575257,-2.3376074744,-0.2811288562,-0.8054555558,-0.7108979256
0.5536575257,-2.4077855463,-0.6137046431,1.0770948327,-0.4970396016
0.4769057924,-2.1021923693,-0.2811288562,0.528017636,-0.2835335978
2.4868482286,1.326740409,-0.6137046431,-0.3544278586,-0.4970396016
2.4868482286,1.2986874928,-0.6137046431,1.5673423297,-0.2124430228
2.4871560703,1.0201730077,-0.2811288562,0.2534790377,-0.5682865055
2.4871560703,1.0201730077,-0.2811288562,0.1358196384,-0.5682865055
2.4871560703,0.8971331097,-0.6137046431,0.3515285371,-0.6395725991
2.4869214535,0.8500556454,-1.1125683236,-1.2957030529,-0.4258318443
2.4869552413,0.7455141626,-0.6137046431,0.6848968351,-0.7108979256
2.4869552413,0.7455141626,-0.7799925366,0.528017636,-0.7108979256
2.4869552413,0.7455141626,-0.2811288562,0.3123087373,0.8492623823
2.4871560703,0.5992620317,-0.1148409627,1.4692928303,-1.4980782942
2.4871560703,0.5992620317,-0.6137046431,0.6848968351,-0.7822625282
2.4871560703,0.5765584854,-0.6137046431,0.6260671354,-0.7822625282
2.4871560703,0.5233687933,-0.4474167497,1.7438314286,-0.9251097347
2.4871560703,0.5233687933,-0.2811288562,-1.4133624521,-0.9251097347
2.4871560703,0.4542912942,-2.7754472583,1.5085126301,-0.1413914229
2.4871560703,0.4145827394,-2.7754472583,0.1946493381,0.0005950224
2.4865760136,0.3431531836,-2.6091593649,0.9594354334,-0.0703787554
2.4865760136,0.3213634244,-0.2811288562,0.861385934,0.7787519807
2.4865760136,0.2715541694,-0.2811288562,1.351633431,0.7787519807
2.4865760136,0.2501070293,-2.2765835779,-1.7271208502,0.2841020864
2.4865760136,0.2544988869,-0.9462804301,-0.2955981589,-1.2112773695
2.4865760136,0.2662567822,-1.4451441105,-0.6877961566,-0.2835335978
2.4865760136,0.2694849701,-1.278856217,-0.0210595606,0.4963261212
2.4865760136,0.323869442,-1.278856217,0.528017636,-0.3546631907
2.4865760136,0.3266989551,-1.278856217,0.2534790377,-0.3546631907
2.4865760136,0.3232396947,-1.611432004,0.4691879364,0.4256233835
2.4865760136,0.3149287508,-0.7799925366,0.1946493381,-1.2829181203
2.4865760136,0.3149287508,-1.1125683236,-0.5309169575,0.5669903078
2.4865760136,0.2926302784,-1.1125683236,-1.5114119515,-0.4970396016
2.4865760136,0.2926302784,-0.2811288562,0.1358196384,-1.3545984955
2.4865760136,0.2827954118,-1.9440077909,-1.2957030529,-0.2124430228
2.4865760136,0.2389432135,-0.9462804301,-0.6289664569,0.9197344422
2.4867837873,0.1355385063,-0.2811288562,1.4692928303,-0.8536664501
2.4868130946,0.1206423483,-0.9462804301,-0.6877961566,-0.5682865055
2.4868095205,0.0845141262,-0.7799925366,-1.0211644545,-0.5682865055
2.4868840363,0.0706033971,-0.7799925366,-1.7271208502,0.990168202
2.4868840363,0.0310734343,-0.7799925366,-0.2563783592,-0.6395725991
2.4868840363,0.0310734343,-0.7799925366,-0.0210595606,-0.6395725991
2.4868840363,-0.0126297933,-0.6137046431,0.9202156336,-0.4258318443
2.4868840363,-0.0439871476,-0.6137046431,1.1359245323,-0.4258318443
2.4868840363,-0.0439871476,-0.6137046431,0.861385934,-1.4263185388
2.4868840363,-0.0439871476,-0.6137046431,0.037770139,-0.7108979256
2.4868840363,-0.0554180509,-0.4474167497,0.1946493381,0.8492623823
2.4868840363,-0.1498202823,-0.7799925366,1.5673423297,-1.4980782942
2.4868840363,-0.1548324262,-0.4474167497,0.528017636,-0.7822625282
2.4868840363,-0.1792316018,-0.7799925366,-1.5114119515,0.6376159853
2.4868840363,-0.1881118338,-1.4451441105,-1.1780436536,-0.1413914229
2.4868840363,-0.1881118338,-0.4474167497,1.4104631307,0.7082031956
2.4868840363,-0.1552251331,-1.9440077909,-1.5114119515,-0.0703787554
2.4868840363,-0.1552251331,-0.2811288562,0.7437265347,0.7787519807
2.4867675948,-0.1422565648,-0.2811288562,0.861385934,0.7787519807
2.4865760136,-0.1450286602,-1.611432004,-0.4720872579,-1.2112773695
2.4868840363,-0.1479289165,-1.1125683236,0.2534790377,-0.2835335978
2.4868840363,-0.1479289165,-1.278856217,0.0769899388,0.4963261212
2.4868840363,-0.1479289165,-0.7799925366,-0.0210595606,-0.3546631907
2.4868840363,-0.1465034567,-0.7799925366,0.1946493381,-0.3546631907
2.4868840363,-0.1465034567,-1.7777198975,0.8025562344,0.4256233835
2.4868840363,-0.1468740122,-1.278856217,-0.4720872579,-1.2829181203
2.4868840363,-0.1468740122,-0.9462804301,-1.0211644545,0.5669903078
2.4868840363,-0.1468740122,-0.7799925366,-0.8446753556,0.5669903078
2.4868840363,-0.1477901607,-0.6137046431,1.4104631307,-0.4970396016
2.4868840363,-0.1479289165,-0.7799925366,0.2534790377,-1.3545984955
2.4868840363,-0.1479289165,-1.278856217,-0.1975486595,-0.2124430228
2.4868840363,-0.1460377761,-0.7799925366,-0.8054555558,0.9197344422
2.4868840363,-0.1460377761,-0.2811288562,0.9594354334,-0.8536664501
2.4868840363,-0.1500380677,-0.6137046431,-1.3545327525,-0.5682865055
2.4868840363,-0.1680007978,-0.6137046431,-1.6290713508,0.990168202
2.4868840363,-0.1983426296,-0.6137046431,-0.6877961566,-0.6395725991
2.4868840363,-0.2727076473,-0.6137046431,0.8025562344,-0.4258318443
2.4868840363,-0.3367664045,-0.2811288562,-0.5309169575,-0.7108979256
2.4868840363,-0.3733622626,-0.6137046431,-0.0798892603,0.8492623823
2.4868840363,-0.4308430936,-0.2811288562,0.3123087373,-0.7822625282
2.4868840363,-0.4404163116,-1.278856217,-1.3545327525,0.6376159853
2.4868840363,-0.4745204058,-1.278856217,-0.8054555558,-0.1413914229
2.4868840363,-0.5156421003,-0.6137046431,1.0182651331,0.7082031956
2.4868840363,-0.601835515,-0.6137046431,-0.1975486595,-0.3546631907
2.4868840363,-0.6070229374,-1.278856217,-1.5114119515,-1.2829181203
2.4868840363,-0.6070229374,-1.278856217,-1.3545327525,-1.2829181203
2.4868840363,-0.6075093869,-0.1148409627,0.5868473357,-0.4970396016
2.4868840363,-0.6075093869,-0.1148409627,1.1359245323,-0.4970396016
2.4868840363,-0.6062326425,0.0514469308,-1.6879010505,-0.5682865055
2.4868840363,-0.6075093869,0.0514469308,1.6261720293,-0.5682865055
2.4868840363,-0.6056182466,-0.1148409627,-1.4133624521,-0.6395725991
2.4868840363,-0.6056182466,-0.1148409627,0.528017636,-0.4258318443
2.4868840363,-0.6070256456,-0.1148409627,0.4691879364,-0.4258318443
2.4868840363,-0.6081427149,-0.1148409627,-0.8446753556,-0.7108979256
0.3125650642,1.5794331574,-0.7799925366,-1.6290713508,1.2715210723
0.3125650642,1.5747738835,-0.7799925366,1.7438314286,1.2715210723
0.3143088891,0.5836448954,-0.6137046431,0.9202156336,1.4119687858
0.3142945999,0.5195558246,-0.9462804301,0.528017636,1.4821356067
0.3142945999,0.4942406814,-1.278856217,-0.3544278586,0.7787519807
0.3142945999,0.4942406814,-1.278856217,-0.5701367573,0.7787519807
0.3150593408,0.4842627162,-0.6137046431,1.7438314286,1.130920988
0.3152809401,0.4940148419,-1.278856217,0.5868473357,-0.2835335978
0.3152809401,0.5062423753,-1.1125683236,0.037770139,0.4963261212
0.3152809401,0.5119002533,-0.2811288562,1.6261720293,1.2012400972
0.3142945999,0.5291913644,-1.1125683236,0.861385934,-0.3546631907
0.3142945999,0.5280500632,-0.6137046431,0.2534790377,0.4256233835
0.3142945999,0.527767354,-0.1148409627,1.4104631307,1.3417639548
0.3142945999,0.5223293805,-0.7799925366,0.2534790377,0.5669903078
0.3142945999,0.5216262676,-0.7799925366,1.351633431,-0.4970396016
0.3142945999,0.5216262676,-0.4474167497,-0.3544278586,-1.3545984955
0.3142945999,0.5216262676,-0.6137046431,-0.4720872579,-1.3545984955
0.3142945999,0.5216262676,-0.7799925366,1.5085126301,-0.2124430228
0.3142945999,0.5216262676,-0.1148409627,-0.6289664569,-0.9965924254
0.3142945999,0.5216262676,-0.2811288562,-0.2563783592,0.9197344422
0.3142945999,0.5235175489,-0.2811288562,-0.1387189599,0.9197344422
0.3142945999,0.5235175489,0.5503106112,1.2339740317,1.9722425143
0.3142945999,0.5235175489,-0.1148409627,-0.8446753556,1.2715210723
0.3142945999,0.5235175489,-0.1148409627,-0.8054555558,-0.8536664501
0.3142945999,0.5235175489,-0.1148409627,-0.1387189599,1.0605637035
0.3142945999,0.5221707386,-1.1125683236,-1.3545327525,-0.5682865055
0.3142945999,0.5221707386,-0.2811288562,1.4692928303,1.7624236099
0.3142945999,0.5216262676,-0.2811288562,0.037770139,0.990168202
0.3142945999,0.5216262676,-1.611432004,-1.1780436536,0.2132834426
0.3142945999,0.5228506542,-0.7799925366,-1.1388238538,-0.6395725991
0.3142945999,0.5235175489,-0.7799925366,-1.2957030529,-0.6395725991
0.3142945999,0.5235175489,-0.6137046431,-1.4525822519,0.3548820526
0.3142945999,0.5222603833,-0.6137046431,-1.0799941542,-0.7108979256
0.3142945999,0.5175910523,-0.2811288562,0.5868473357,0.8492623823
0.3142945999,0.5175910523,-0.2811288562,0.5868473357,0.8492623823
0.3146239296,0.4641860583,-0.6137046431,-0.6877961566,-0.7822625282
0.3149298186,0.4043033915,-0.6137046431,0.861385934,0.6376159853
0.3149298186,0.4043033915,-0.6137046431,0.8025562344,0.6376159853
0.3149298186,0.4043033915,-0.4474167497,-0.0210595606,-0.9251097347
0.314816888,0.3447117129,-0.9462804301,-1.5114119515,-0.1413914229
0.314816888,0.3447117129,-0.6137046431,0.3123087373,0.7082031956
0.314816888,0.3447117129,-0.6137046431,-1.1780436536,1.4119687858
0.3152809401,0.3125786745,-0.4474167497,-1.2957030529,1.4119687858
0.3152809401,0.2878772635,-0.9462804301,1.4104631307,0.0005950224
0.3152809401,0.2878772635,-0.6137046431,0.861385934,-1.1396761992
0.3152809401,0.2634702213,-0.6137046431,0.528017636,-1.1396761992
0.3152809401,0.246971212,-0.6137046431,1.685001729,-0.0703787554
0.3152809401,0.2206594738,-0.6137046431,0.5868473357,0.7787519807
0.3152809401,0.2071172693,-0.2811288562,-1.1780436536,1.8324009955
0.3152809401,0.2071172693,0.0514469308,-1.1388238538,1.8324009955
0.3152809401,0.2071172693,-0.2811288562,-0.5309169575,1.130920988
0.3152809401,0.1784449512,-0.2811288562,-0.4720872579,1.130920988
0.3152809401,0.1784449512,-0.4474167497,0.3515285371,-1.0681145657
0.3152809401,0.1592956638,-0.7799925366,1.194754232,0.2841020864
0.3152809401,0.1317864979,-0.7799925366,1.4104631307,0.2841020864
0.3152809401,0.1317864979,-1.1125683236,0.6260671354,-1.2112773695
0.3152809401,0.1081065373,-0.4474167497,-1.4133624521,-0.2835335978
0.3152809401,0.0731398283,-0.6137046431,0.8025562344,0.4963261212
0.3152809401,0.057797984,0.0514469308,-1.6290713508,1.9023406167
0.3152809401,0.057797984,0.0514469308,-1.7271208502,1.9023406167
0.3152809401,0.057797984,-0.2811288562,-0.6877961566,1.2012400972
0.3152809401,0.0218428683,-0.1148409627,-0.8054555558,1.2012400972
0.3152809401,0.0218428683,-0.4474167497,1.194754232,0.071529953
0.3152809401,0.0218428683,-0.4474167497,1.5673423297,0.071529953
0.3152809401,0.0092699574,-0.4474167497,-1.1388238538,-0.3546631907
0.3152809401,0.0092699574,-0.6137046431,1.0182651331,0.4256233835
0.3152809401,0.0088363926,-0.6137046431,0.7437265347,0.4256233835
0.3152809401,0.0088363926,-0.1148409627,-1.0799941542,1.3417639548
0.3152809401,0.0128865036,-0.7799925366,0.861385934,-1.2829181203
0.3152809401,0.0195104597,-0.6137046431,0.861385934,0.5669903078
0.3152809401,0.032914175,-0.4474167497,-0.9623347549,-0.4970396016
0.3152809401,0.032914175,-0.6137046431,0.5868473357,-1.3545984955
0.3152809401,0.0334412183,-0.2811288562,-1.2368733532,-0.2124430228
0.3152809401,0.0447685704,-0.2811288562,0.0769899388,-0.9965924254
0.3152809401,0.0447685704,0.0514469308,0.3515285371,0.9197344422
0.3152809401,0.0502265108,0.0514469308,0.1946493381,0.9197344422
0.3152809401,0.0502265108,0.3840227177,-1.6290713508,1.9722425143
0.3152809401,0.0504444956,-0.1148409627,-1.0211644545,1.2715210723
0.3152809401,0.0491776937,-0.4474167497,-0.2955981589,-0.8536664501
0.3152809401,0.0491776937,0.0514469308,-0.4132575582,1.0605637035
0.3152809401,0.0491776937,0.0514469308,-0.4720872579,1.0605637035
0.3152809401,0.0491776937,-0.4474167497,-1.0211644545,-0.5682865055
0.3152809401,0.0472511476,0.0514469308,-0.1975486595,0.990168202
0.3152809401,0.0466619472,-0.9462804301,1.351633431,0.2132834426
